frame,_1:Root_x,_1:Root_y,_1:Root_z,_1:Hips_x,_1:Hips_y,_1:Hips_z,_1:Spine_x,_1:Spine_y,_1:Spine_z,_1:Spine1_x,_1:Spine1_y,_1:Spine1_z,_1:RightShoulder_x,_1:RightShoulder_y,_1:RightShoulder_z,_1:RightArm_x,_1:RightArm_y,_1:RightArm_z,_1:RightForeArm_x,_1:RightForeArm_y,_1:RightForeArm_z,_1:RightHand_x,_1:RightHand_y,_1:RightHand_z,_1:palm.01.R_x,_1:palm.01.R_y,_1:palm.01.R_z,_1:RightHandIndex1_x,_1:RightHandIndex1_y,_1:RightHandIndex1_z,_1:RightHandThumb1_x,_1:RightHandThumb1_y,_1:RightHandThumb1_z,_1:RightHandThumb2_x,_1:RightHandThumb2_y,_1:RightHandThumb2_z,_1:palm.02.R_x,_1:palm.02.R_y,_1:palm.02.R_z,_1:RightHandMiddle1_x,_1:RightHandMiddle1_y,_1:RightHandMiddle1_z,_1:RightHandRing1_x,_1:RightHandRing1_y,_1:RightHandRing1_z,_1:RightHandPinky1_x,_1:RightHandPinky1_y,_1:RightHandPinky1_z,_1:LeftShoulder_x,_1:LeftShoulder_y,_1:LeftShoulder_z,_1:LeftArm_x,_1:LeftArm_y,_1:LeftArm_z,_1:LeftForeArm_x,_1:LeftForeArm_y,_1:LeftForeArm_z,_1:LeftHand_x,_1:LeftHand_y,_1:LeftHand_z,_1:LeftHandThumb1_x,_1:LeftHandThumb1_y,_1:LeftHandThumb1_z,_1:LeftHandThumb2_x,_1:LeftHandThumb2_y,_1:LeftHandThumb2_z,_1:palm.02.L_x,_1:palm.02.L_y,_1:palm.02.L_z,_1:LeftHandMiddle1_x,_1:LeftHandMiddle1_y,_1:LeftHandMiddle1_z,_1:LeftHandRing1_x,_1:LeftHandRing1_y,_1:LeftHandRing1_z,_1:LeftHandPinky1_x,_1:LeftHandPinky1_y,_1:LeftHandPinky1_z,_1:palm.01.L_x,_1:palm.01.L_y,_1:palm.01.L_z,_1:LeftHandIndex1_x,_1:LeftHandIndex1_y,_1:LeftHandIndex1_z,_1:Neck_x,_1:Neck_y,_1:Neck_z,_1:Head_x,_1:Head_y,_1:Head_z,_1:Head_end_x,_1:Head_end_y,_1:Head_end_z,_1:LeftUpLeg_x,_1:LeftUpLeg_y,_1:LeftUpLeg_z,_1:LeftLeg_x,_1:LeftLeg_y,_1:LeftLeg_z,_1:LeftFoot_x,_1:LeftFoot_y,_1:LeftFoot_z,_1:LeftToeBase_x,_1:LeftToeBase_y,_1:LeftToeBase_z,_1:heel.02.L_x,_1:heel.02.L_y,_1:heel.02.L_z,_1:RightUpLeg_x,_1:RightUpLeg_y,_1:RightUpLeg_z,_1:RightLeg_x,_1:RightLeg_y,_1:RightLeg_z,_1:RightFoot_x,_1:RightFoot_y,_1:RightFoot_z,_1:RightToeBase_x,_1:RightToeBase_y,_1:RightToeBase_z,_1:heel.02.R_x,_1:heel.02.R_y,_1:heel.02.R_z
121,0.0,0.0,0.0,26.54181671142578,324.0271301269531,114.7370834350586,28.144556045532227,313.0198669433594,128.73138427734375,31.710111618041992,305.5897216796875,141.6819305419922,35.275672912597656,298.1595764160156,154.63246154785156,48.186065673828125,294.6224670410156,150.10813903808594,52.26610565185547,308.7935485839844,127.98026275634766,40.5908088684082,327.0622863769531,130.241943359375,39.87307357788086,326.423095703125,132.28738403320312,37.38726806640625,333.6734924316406,133.6807861328125,38.495853424072266,325.76544189453125,133.2007293701172,35.69941711425781,325.5820617675781,138.27296447753906,40.5908088684082,327.0622863769531,130.241943359375,37.869503021240234,334.98126220703125,131.76162719726562,38.922420501708984,334.8820495605469,129.4041748046875,39.84471130371094,335.1300354003906,127.13146209716797,35.275672912597656,298.1595764160156,154.63246154785156,25.294639587402344,297.93939208984375,164.63192749023438,5.632251739501953,299.76690673828125,182.44090270996094,-3.986574172973633,301.61773681640625,201.91464233398438,-0.7768597602844238,303.144287109375,203.3953399658203,3.214477062225342,305.48675537109375,206.88296508789062,-3.986574172973633,301.61773681640625,201.91464233398438,-7.162693023681641,300.64825439453125,209.7502899169922,-9.069116592407227,300.40130615234375,208.02383422851562,-11.099655151367188,300.116943359375,206.65512084960938,-1.9258619546890259,301.9298095703125,202.78854370117188,-4.8322649002075195,301.0364990234375,209.9609832763672,35.275672912597656,298.1595764160156,154.63246154785156,37.42915725708008,293.6720275878906,162.4541778564453,38.8088493347168,288.1707763671875,169.45509338378906,18.088403701782227,327.9478759765625,118.78913879394531,33.455787658691406,352.2262878417969,90.43250274658203,21.43880271911621,372.2320251464844,59.117427825927734,35.6196403503418,371.5242614746094,55.86534118652344,17.05648422241211,368.8804016113281,53.717079162597656,34.995243072509766,320.1063537597656,110.68504333496094,59.14047622680664,340.5758972167969,85.63105773925781,67.33219909667969,360.7331848144531,53.19883346557617,80.37629699707031,367.0293273925781,54.742557525634766,63.39552307128906,363.64794921875,47.23155975341797
122,0.0,0.0,0.0,26.673206329345703,324.3652648925781,114.7182846069336,28.222427368164062,313.4178161621094,128.7654266357422,31.668291091918945,306.1442565917969,141.83670043945312,35.11415481567383,298.8706970214844,154.907958984375,47.99864959716797,295.0523986816406,150.54110717773438,53.54243087768555,305.33502197265625,126.65296173095703,44.65506362915039,324.3695068359375,132.4734344482422,44.07262420654297,323.9526672363281,134.616943359375,43.68111038208008,331.60931396484375,135.99952697753906,42.7055778503418,323.67413330078125,135.7201385498047,40.66692352294922,324.2227478027344,141.1168212890625,44.65506362915039,324.3695068359375,132.4734344482422,44.221134185791016,332.7337646484375,133.9821014404297,44.90004348754883,332.3484191894531,131.51902770996094,45.55140686035156,332.3328552246094,129.1414794921875,35.11415481567383,298.8706970214844,154.907958984375,25.183177947998047,298.8780212402344,164.9595489501953,6.11491060256958,300.9811706542969,183.37387084960938,-3.5282886028289795,303.0630187988281,202.8122100830078,-0.3360391855239868,304.6912536621094,204.2205047607422,3.629683017730713,307.2615661621094,207.57432556152344,-3.5282886028289795,303.0630187988281,202.8122100830078,-6.719834804534912,302.4716796875,210.67919921875,-8.618878364562988,302.11968994140625,208.96282958984375,-10.642799377441406,301.747802734375,207.60537719726562,-1.4729307889938354,303.4373474121094,203.67417907714844,-4.393407821655273,302.89019775390625,210.8756103515625,35.11415481567383,298.8706970214844,154.907958984375,37.195350646972656,294.4776916503906,162.80259704589844,38.59281921386719,289.07440185546875,169.87588500976562,18.273895263671875,328.3898010253906,118.78109741210938,33.63153076171875,352.9749755859375,90.68464660644531,21.377094268798828,372.28436279296875,59.0263557434082,35.549232482910156,371.89044189453125,55.68437194824219,17.041444778442383,368.783203125,53.683509826660156,35.07251739501953,320.3407287597656,110.65550231933594,58.88972473144531,341.2197265625,85.62539672851562,67.57536315917969,361.74365234375,53.55361557006836,80.74806213378906,367.8075256347656,54.925907135009766,63.60968017578125,364.7348937988281,47.64365768432617
123,0.0,0.0,0.0,26.712312698364258,324.5098571777344,114.5904541015625,28.242101669311523,313.6069641113281,128.67431640625,31.580055236816406,306.4490661621094,141.8371124267578,34.918006896972656,299.2911682128906,154.9999237060547,47.80406951904297,295.28802490234375,150.80670166015625,54.74818801879883,301.9817810058594,126.0260238647461,48.66153335571289,321.0995788574219,134.54872131347656,48.20386505126953,320.81512451171875,136.74354553222656,49.879364013671875,328.30767822265625,138.06394958496094,46.92423629760742,320.87420654296875,137.97743225097656,45.63939666748047,321.8208923339844,143.54827880859375,48.66153335571289,321.0995788574219,134.54872131347656,50.4857063293457,329.2861633300781,135.9900665283203,50.8043098449707,328.7738952636719,133.4776611328125,51.197330474853516,328.6254577636719,131.0485076904297,34.918006896972656,299.2911682128906,154.9999237060547,25.022907257080078,299.4156188964844,165.0860595703125,6.535827159881592,301.80096435546875,184.0504150390625,-2.9166109561920166,304.13079833984375,203.55419921875,0.26568835973739624,305.84796142578125,204.8768310546875,4.2178144454956055,308.6253967285156,208.07809448242188,-2.9166109561920166,304.13079833984375,203.55419921875,-6.112339019775391,303.93780517578125,211.43931579589844,-8.007896423339844,303.4858093261719,209.74264526367188,-10.028554916381836,303.0321044921875,208.40533447265625,-0.8640618324279785,304.5609436035156,204.39659118652344,-3.788335084915161,304.3784484863281,211.61492919921875,34.918006896972656,299.2911682128906,154.9999237060547,36.934024810791016,294.968017578125,162.94984436035156,38.3197021484375,289.6454772949219,170.08639526367188,18.34117889404297,328.588623046875,118.65731048583984,33.71068572998047,353.55316162109375,90.90399169921875,21.303152084350586,372.1908264160156,58.90459060668945,35.481910705566406,372.2982177734375,55.569210052490234,17.095909118652344,368.5426940917969,53.55744934082031,35.083457946777344,320.43109130859375,110.52363586425781,58.579078674316406,341.725341796875,85.53948211669922,67.77532958984375,362.602294921875,53.8400764465332,81.06214904785156,368.4263916015625,55.14908218383789,63.826805114746094,365.6832275390625,47.96480178833008
124,0.0,0.0,0.0,26.69566535949707,324.7618103027344,114.4661865234375,28.23065185546875,313.891357421875,128.57455444335938,31.471084594726562,306.8087463378906,141.8022918701172,34.711517333984375,299.72613525390625,155.030029296875,47.62499237060547,295.63128662109375,151.01339721679688,55.86046600341797,299.60394287109375,126.0433349609375,52.08974075317383,318.6886291503906,135.8785400390625,51.669795989990234,318.4762268066406,138.0889892578125,54.998817443847656,325.3988342285156,139.38668823242188,50.485103607177734,318.7940673828125,139.376953125,49.67396926879883,319.8901672363281,145.00917053222656,52.08974075317383,318.6886291503906,135.8785400390625,55.7207145690918,326.25396728515625,137.2953643798828,55.8176383972168,325.72454833984375,134.76821899414062,56.0702018737793,325.532470703125,132.32350158691406,34.711517333984375,299.72613525390625,155.030029296875,24.83864974975586,299.86370849609375,165.1377716064453,6.8814263343811035,302.52044677734375,184.5694122314453,-2.2558560371398926,305.1110534667969,204.19012451171875,0.9101769924163818,306.9072265625,205.44515991210938,4.831093788146973,309.8680725097656,208.51783752441406,-2.2558560371398926,305.1110534667969,204.19012451171875,-5.498510360717773,305.2903137207031,212.05638122558594,-7.38155460357666,304.745849609375,210.37298583984375,-9.391879081726074,304.2167663574219,209.04791259765625,-0.21052609384059906,305.59246826171875,205.02227783203125,-3.177729845046997,305.75079345703125,212.22364807128906,34.711517333984375,299.72613525390625,155.030029296875,36.668636322021484,295.448486328125,163.0191650390625,38.03610610961914,290.2063293457031,170.21844482421875,18.328208923339844,328.8526306152344,118.5285415649414,33.709781646728516,354.2643737792969,91.19087219238281,21.276498794555664,372.2787170410156,58.84636306762695,35.43935775756836,373.2145690917969,55.573612213134766,17.303062438964844,368.4428405761719,53.451961517333984,35.06312561035156,320.6709899902344,110.40386962890625,58.24641036987305,342.37347412109375,85.47928619384766,67.97985076904297,363.5828552246094,54.16328430175781,81.38373565673828,369.1667175292969,55.316524505615234,64.02379608154297,366.7254638671875,48.32587432861328
125,0.0,0.0,0.0,26.620197296142578,325.0068359375,114.30754852294922,28.186281204223633,314.15716552734375,128.42849731445312,31.344310760498047,307.1181640625,141.69937133789062,34.502342224121094,300.07916259765625,154.97023010253906,47.467987060546875,295.989013671875,151.12034606933594,57.042144775390625,298.2275695800781,126.41339874267578,54.90260314941406,317.25885009765625,136.8252716064453,54.48343276977539,317.0362548828125,139.03488159179688,58.6442756652832,323.46368408203125,140.47169494628906,53.36001968383789,317.4588928222656,140.347412109375,52.753326416015625,318.475341796875,146.02015686035156,54.90260314941406,317.25885009765625,136.8252716064453,59.44265365600586,324.2839050292969,138.39422607421875,59.447532653808594,323.8186950683594,135.85263061523438,59.64883041381836,323.6669006347656,133.4003448486328,34.502342224121094,300.07916259765625,154.97023010253906,24.659103393554688,300.115966796875,165.10769653320312,7.1516571044921875,302.99200439453125,184.91493225097656,-1.683129906654358,305.82562255859375,204.6403045654297,1.4445046186447144,307.699951171875,205.8771514892578,5.283877372741699,310.8251953125,208.88937377929688,-1.683129906654358,305.82562255859375,204.6403045654297,-5.070044040679932,306.2962646484375,212.4333953857422,-6.917509078979492,305.6666259765625,210.74029541015625,-8.898881912231445,305.0657958984375,209.4022216796875,0.3426288366317749,306.3589782714844,205.48849487304688,-2.7565927505493164,306.7840270996094,212.62313842773438,34.502342224121094,300.07916259765625,154.97023010253906,36.40969467163086,295.82781982421875,162.98541259765625,37.78200149536133,290.6605224609375,170.23770141601562,18.230560302734375,329.0654602050781,118.35640716552734,33.59197998046875,355.00701904296875,91.50946044921875,21.31022071838379,372.49163818359375,58.818241119384766,35.35242462158203,374.5531311035156,55.54099655151367,17.646074295043945,368.3773193359375,53.410099029541016,35.009830474853516,320.94818115234375,110.25867462158203,57.871376037597656,343.076416015625,85.411376953125,68.14630889892578,364.61712646484375,54.49707794189453,81.65205383300781,369.9971923828125,55.4044075012207,64.1454086303711,367.7913818359375,48.707542419433594
126,0.0,0.0,0.0,26.504350662231445,325.2749328613281,114.13018798828125,28.115371704101562,314.4371643066406,128.2552032470703,31.21195411682129,307.4249572753906,141.55471801757812,34.308536529541016,300.41278076171875,154.85423278808594,47.334564208984375,296.4036560058594,151.12486267089844,58.12738037109375,297.79376220703125,126.86189270019531,57.25395584106445,316.8034362792969,137.49411010742188,56.77621841430664,316.5157165527344,139.68421936035156,61.666866302490234,322.2979736328125,141.51068115234375,55.69231033325195,317.00189208984375,141.0079345703125,55.12892532348633,317.7799987792969,146.72268676757812,57.25395584106445,316.8034362792969,137.49411010742188,62.59175491333008,323.12432861328125,139.48887634277344,62.579654693603516,322.799072265625,136.92564392089844,62.79934310913086,322.7555236816406,134.4706268310547,34.308536529541016,300.41278076171875,154.85423278808594,24.487070083618164,300.2979736328125,165.01220703125,7.383834362030029,303.4175720214844,185.13323974609375,-1.17216157913208,306.529296875,204.939453125,1.8985695838928223,308.479736328125,206.20091247558594,5.614295959472656,311.751220703125,209.2129364013672,-1.17216157913208,306.529296875,204.939453125,-4.785606861114502,307.2178649902344,212.6136932373047,-6.5770111083984375,306.5111389160156,210.8910369873047,-8.512733459472656,305.8433837890625,209.518310546875,0.8226689100265503,307.11395263671875,205.82626342773438,-2.4838829040527344,307.7385559082031,212.85232543945312,34.308536529541016,300.41278076171875,154.85423278808594,36.178775787353516,296.1776428222656,162.88671875,37.57845687866211,291.1094970703125,170.20347595214844,18.077972412109375,329.27532958984375,118.1606674194336,33.378849029541016,355.7990417480469,91.8533935546875,21.455930709838867,372.896240234375,58.826133728027344,35.23782730102539,376.2874450683594,55.55010223388672,18.185226440429688,368.4930114746094,53.39327621459961,34.93073272705078,321.2745361328125,110.09971618652344,57.46648406982422,343.8111572265625,85.32196807861328,68.25856018066406,365.6625671386719,54.804500579833984,81.84210205078125,370.85736083984375,55.625816345214844,64.2677230834961,368.8846740722656,49.03450012207031
127,0.0,0.0,0.0,26.34095573425293,325.33984375,113.87004852294922,28.00698471069336,314.50653076171875,127.99210357666016,31.063505172729492,307.516845703125,141.31271362304688,34.120025634765625,300.52716064453125,154.63333129882812,47.210269927978516,296.65618896484375,150.9836883544922,59.015785217285156,297.9069519042969,127.18926239013672,59.23403549194336,316.8663635253906,137.94415283203125,58.73134994506836,316.5453796386719,140.1240234375,63.60926055908203,322.2908630371094,142.09490966796875,57.633338928222656,317.0126037597656,141.4429168701172,57.01051330566406,317.7133483886719,147.16151428222656,59.23403549194336,316.8663635253906,137.94415283203125,64.55792999267578,323.1470947265625,140.09671020507812,64.57414245605469,322.86175537109375,137.52874755859375,64.82129669189453,322.8560485839844,135.07595825195312,34.120025634765625,300.52716064453125,154.63333129882812,24.320220947265625,300.2290954589844,164.80848693847656,7.555233955383301,303.596435546875,185.17279052734375,-0.7881321907043457,306.9970397949219,205.02215576171875,2.20443058013916,309.0225524902344,206.3513641357422,5.752754211425781,312.41766357421875,209.427734375,-0.7881321907043457,306.9970397949219,205.02215576171875,-4.6891093254089355,307.7886657714844,212.54417419433594,-6.405510902404785,307.0173034667969,210.77357482910156,-8.279472351074219,306.28985595703125,209.34652709960938,1.1638777256011963,307.6321105957031,205.9676513671875,-2.4058337211608887,308.3511047363281,212.8545379638672,34.120025634765625,300.52716064453125,154.63333129882812,35.966068267822266,296.30560302734375,162.67855834960938,37.414005279541016,291.3520202636719,170.0640411376953,17.867450714111328,329.26202392578125,117.87848663330078,33.0654296875,356.41766357421875,92.16294860839844,21.674489974975586,373.2669982910156,58.82204055786133,35.021202087402344,378.08270263671875,55.52853775024414,18.85186195373535,368.5924072265625,53.36466979980469,34.81447982788086,321.41766357421875,109.86162567138672,57.032257080078125,344.363525390625,85.17247009277344,68.3321762084961,366.5252990722656,55.065391540527344,81.9664535522461,371.6019592285156,55.777530670166016,64.318115234375,369.7945861816406,49.33818435668945
128,0.0,0.0,0.0,26.159595489501953,325.44976806640625,113.62826538085938,27.883291244506836,314.6178283691406,127.74446105957031,30.91839027404785,307.656494140625,141.0847930908203,33.953487396240234,300.6951599121094,154.4251251220703,47.105037689208984,296.990966796875,150.8231201171875,59.70199203491211,298.5315246582031,127.45537567138672,60.73664474487305,317.349853515625,138.4086456298828,60.186370849609375,316.9751281738281,140.568359375,65.33663177490234,322.370361328125,142.8167724609375,59.09625244140625,317.45135498046875,141.89056396484375,58.435020446777344,317.9893798828125,147.62245178222656,60.73664474487305,317.349853515625,138.4086456298828,66.35830688476562,323.24822998046875,140.8644561767578,66.39588928222656,323.0588073730469,138.28787231445312,66.67742156982422,323.1316223144531,135.83987426757812,33.953487396240234,300.6951599121094,154.4251251220703,24.162124633789062,300.2233581542969,164.60183715820312,7.6905646324157715,303.8941345214844,185.15231323242188,-0.44158995151519775,307.6263122558594,205.02976989746094,2.4698452949523926,309.7171936035156,206.4357147216797,5.8464155197143555,313.2070617675781,209.59814453125,-0.44158995151519775,307.6263122558594,205.02976989746094,-4.610291481018066,308.43756103515625,212.40464782714844,-6.252101421356201,307.6170654296875,210.5860137939453,-8.063844680786133,306.8418273925781,209.1048583984375,1.466153621673584,308.3050537109375,206.03346252441406,-2.3485820293426514,309.0420227050781,212.78578186035156,33.953487396240234,300.6951599121094,154.4251251220703,35.786590576171875,296.49072265625,162.48226928710938,37.283382415771484,291.6576232910156,169.93753051757812,17.637075424194336,329.2879333496094,117.61410522460938,32.691490173339844,357.08551025390625,92.50723266601562,22.011215209960938,373.853271484375,58.8911018371582,34.7165641784668,380.1476135253906,55.55516815185547,19.691436767578125,368.9284973144531,53.41691589355469,34.6821174621582,321.6116027832031,109.6424331665039,56.58371353149414,344.92889404296875,85.01884460449219,68.3764419555664,367.3708801269531,55.31095886230469,82.033447265625,372.3771057128906,56.08391571044922,64.3878173828125,370.7018127441406,49.601531982421875
129,0.0,0.0,0.0,25.95887565612793,325.45782470703125,113.35911560058594,27.735097885131836,314.6260681152344,127.46893310546875,30.760717391967773,307.70098876953125,140.83029174804688,33.78633499145508,300.7759094238281,154.19166564941406,46.98982620239258,297.2519836425781,150.59881591796875,60.15013885498047,299.33349609375,127.58615112304688,61.69978713989258,317.9343566894531,138.84584045410156,61.110103607177734,317.52490234375,140.98878479003906,66.4404067993164,322.6524353027344,143.43528747558594,60.02404022216797,318.0086975097656,142.31158447265625,59.3241081237793,318.4479675292969,148.04730224609375,61.69978713989258,317.9343566894531,138.84584045410156,67.51831817626953,323.5404968261719,141.51812744140625,67.57858276367188,323.41754150390625,138.9379425048828,67.89131164550781,323.5435791015625,136.4958953857422,33.78633499145508,300.7759094238281,154.19166564941406,23.981529235839844,300.1632385253906,164.347900390625,7.761294841766357,304.1990051269531,185.02943420410156,-0.17820720374584198,308.30023193359375,204.9120330810547,2.6680173873901367,310.4381408691406,206.3794708251953,5.9051971435546875,313.98736572265625,209.62063598632812,-0.17820720374584198,308.30023193359375,204.9120330810547,-4.5364155769348145,309.0799865722656,212.17996215820312,-6.121585369110107,308.22900390625,210.32546997070312,-7.885481357574463,307.4221496582031,208.8040008544922,1.6946567296981812,309.0101623535156,205.95892333984375,-2.2935070991516113,309.7183532714844,212.6134033203125,33.78633499145508,300.7759094238281,154.19166564941406,35.613712310791016,296.5933837890625,162.26150512695312,37.141849517822266,291.87066650390625,169.78086853027344,17.39046287536621,329.2159118652344,117.32276153564453,32.279354095458984,357.65264892578125,92.84074401855469,22.421756744384766,374.4709167480469,58.999290466308594,34.30427551269531,382.1934509277344,55.63154602050781,20.656660079956055,369.33001708984375,53.51679611206055,34.52730178833008,321.69970703125,109.39547729492188,56.129905700683594,345.3573303222656,84.8324966430664,68.3922119140625,368.0588684082031,55.514488220214844,82.07642364501953,372.98541259765625,56.31761932373047,64.41841125488281,371.45489501953125,49.833152770996094
130,0.0,0.0,0.0,25.7640380859375,325.4548645019531,113.09625244140625,27.58453941345215,314.6240234375,127.20113372802734,30.606002807617188,307.7402038574219,140.58473205566406,33.627464294433594,300.85638427734375,153.96832275390625,46.867706298828125,297.51226806640625,150.33905029296875,60.40553665161133,300.2101135253906,127.61115264892578,62.19476318359375,318.53436279296875,139.2814178466797,61.579322814941406,318.1087646484375,141.4139404296875,66.97663879394531,323.1112365722656,143.96998596191406,60.490325927734375,318.5951232910156,142.7333984375,59.75666809082031,319.0075988769531,148.46688842773438,62.19476318359375,318.53436279296875,139.2814178466797,68.08657836914062,324.0039367675781,142.07339477539062,68.16724395751953,323.9119873046875,139.4924774169922,68.50345611572266,324.06280517578125,137.05496215820312,33.627464294433594,300.85638427734375,153.96832275390625,23.7882080078125,300.1461181640625,164.08480834960938,7.800248622894287,304.5928955078125,184.86268615722656,0.053610268980264664,309.08251953125,204.73744201660156,2.867932081222534,311.2460632324219,206.2286376953125,6.03048038482666,314.8226623535156,209.51309204101562,0.053610268980264664,309.08251953125,204.73744201660156,-4.3729143142700195,309.8236389160156,211.968017578125,-5.934576034545898,308.9582824707031,210.1002960205078,-7.678174018859863,308.1354064941406,208.56405639648438,1.911062479019165,309.8094177246094,205.800048828125,-2.139599084854126,310.48223876953125,212.42034912109375,33.627464294433594,300.85638427734375,153.96832275390625,35.45233154296875,296.6987609863281,162.0515899658203,36.9871711730957,292.05743408203125,169.62010192871094,17.157695770263672,329.14556884765625,117.04105377197266,31.864242553710938,358.1895446777344,93.16929626464844,22.92854881286621,375.18853759765625,59.16258239746094,33.83024597167969,384.24139404296875,55.790348052978516,21.770654678344727,369.8779296875,53.68000411987305,34.370365142822266,321.7641906738281,109.15142059326172,55.68647766113281,345.72882080078125,84.63580322265625,68.37919616699219,368.66864013671875,55.688812255859375,82.07147979736328,373.56927490234375,56.51232147216797,64.4071044921875,372.1042175292969,50.03009033203125
131,0.0,0.0,0.0,25.578344345092773,325.40802001953125,112.83853149414062,27.43206214904785,314.5796203613281,126.94094848632812,30.44460678100586,307.7366638183594,140.3474884033203,33.457149505615234,300.8937072753906,153.7540283203125,46.718292236328125,297.7230224609375,150.04623413085938,60.51060485839844,301.08355712890625,127.56095123291016,62.3626823425293,319.17803955078125,139.57481384277344,61.715396881103516,318.74591064453125,141.69656372070312,67.14948272705078,323.6547546386719,144.3542022705078,60.61716079711914,319.2378845214844,143.0062255859375,59.82989501953125,319.6558837890625,148.73220825195312,62.3626823425293,319.17803955078125,139.57481384277344,68.29473876953125,324.54541015625,142.47776794433594,68.40568542480469,324.4706726074219,139.8974151611328,68.77373504638672,324.63409423828125,137.46530151367188,33.457149505615234,300.8937072753906,153.7540283203125,23.56475257873535,300.1246032714844,163.81423950195312,7.777469635009766,304.9813537597656,184.6536865234375,0.2108391970396042,309.8389892578125,204.51124572753906,3.0260720252990723,312.0119323730469,205.98703002929688,6.177388668060303,315.5931701660156,209.27723693847656,0.2108391970396042,309.8389892578125,204.51124572753906,-4.167306423187256,310.5450134277344,211.77474975585938,-5.738375186920166,309.6766662597656,209.91629028320312,-7.489199638366699,308.84930419921875,208.3907470703125,2.0725677013397217,310.5718688964844,205.56216430664062,-1.9337718486785889,311.21258544921875,212.21255493164062,33.457149505615234,300.8937072753906,153.7540283203125,35.276634216308594,296.7607727050781,161.8511505126953,36.79837417602539,292.1487731933594,169.44020080566406,16.94266128540039,329.046630859375,116.76756286621094,31.459075927734375,358.6607971191406,93.48727416992188,23.490543365478516,375.93536376953125,59.37917709350586,33.29136657714844,386.17242431640625,56.014671325683594,22.976980209350586,370.5073547363281,53.913394927978516,34.21403503417969,321.7694091796875,108.90951538085938,55.254051208496094,346.01348876953125,84.43017578125,68.33383178710938,369.17401123046875,55.833335876464844,82.01958465576172,374.0928039550781,56.65706253051758,64.34847259521484,372.6256103515625,50.19373321533203
132,0.0,0.0,0.0,25.4174747467041,325.3101501464844,112.56590270996094,27.29069709777832,314.4857177734375,126.66878509521484,30.28289794921875,307.67742919921875,140.09751892089844,33.27509689331055,300.869140625,153.5262451171875,46.54322052001953,297.8585510253906,149.7115478515625,60.52461242675781,301.9061279296875,127.4574203491211,62.401573181152344,319.8881530761719,139.6352081298828,61.72655487060547,319.47247314453125,141.75160217285156,67.1402587890625,324.38531494140625,144.4432373046875,60.61332702636719,319.9764709472656,143.04393005371094,59.767948150634766,320.4746398925781,148.75518798828125,62.401573181152344,319.8881530761719,139.6352081298828,68.31138610839844,325.2598876953125,142.57521057128906,68.45448303222656,325.1669006347656,139.99703979492188,68.85344696044922,325.3124694824219,137.5686798095703,33.27509689331055,300.869140625,153.5262451171875,23.316970825195312,300.0703125,163.51905822753906,7.679281234741211,305.283447265625,184.3851776123047,0.26966139674186707,310.44500732421875,204.22528076171875,3.1072747707366943,312.61651611328125,205.6597137451172,6.289966583251953,316.1839599609375,208.93466186523438,0.26966139674186707,310.44500732421875,204.22528076171875,-3.97068452835083,311.0979309082031,211.57498168945312,-5.57484245300293,310.236328125,209.7418212890625,-7.352465629577637,309.4133605957031,208.2451629638672,2.1493327617645264,311.176513671875,205.2447509765625,-1.7308268547058105,311.76861572265625,211.9739990234375,33.27509689331055,300.869140625,153.5262451171875,35.08229064941406,296.7571716308594,161.6367645263672,36.567115783691406,292.1299743652344,169.223876953125,16.760005950927734,328.9122619628906,116.48058319091797,31.08349609375,359.05633544921875,93.76785278320312,24.057415008544922,376.6529235839844,59.61724090576172,32.69102478027344,387.8907165527344,56.248817443847656,24.20160484313965,371.160400390625,54.193843841552734,34.074947357177734,321.7080383300781,108.65123748779297,54.85319519042969,346.21209716796875,84.20719146728516,68.27639770507812,369.58172607421875,55.94154739379883,81.94818878173828,374.5419921875,56.74843978881836,64.26837921142578,373.03387451171875,50.318382263183594
